"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","144","testDeleteTrainer_Success","","","passed","","","UnitTests","UnitTests.TrainerRepositoryTests",""
"","143","testLogin_InvalidPassword","","","passed","","","UnitTests","UnitTests.AuthServiceTests",""
"","91","testUpdateTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryUpdateITCase",""
"","76","testDeleteUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryDeleteITCase",""
"","90","testFindTrainingByRoomId_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","89","testDeleteTraining_NotFound","","","passed","","","UnitTests","UnitTests.TrainingRepositoryTests",""
"","74","testDeleteMembership_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
"","94","testUpdateMembershipType_NotFound","","","passed","","","UnitTests","UnitTests.MembershipTypeRepositoryTests",""
"","102","testCreate_Success","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","70","testCreateTrainingRoom_DublicateId","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryCreateITCase",""
"","87","testFindTrainingByTrainerId_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","73","testDelete_Success","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","68","testUpdateUser_UserNotFound","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","71","testCreateMembershipType_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","77","testFindTrainingByTrainerId_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","35","testUpdateTraining_InvalidDate","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","80","testUpdateTrainer_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","122","testDeleteTrainingRoom_Success","","","passed","","","UnitTests","UnitTests.TrainingRoomRepositoryTests",""
